trip_date,direction,stop_seq,stop_name,arr_time_wib,dep_time_wib,dwell_s,board,alight,load_before,load_after,cap,stop_idx,hour,dow,is_weekend,direction_num,prev_load,load_prior,board_prior,alight_prior,forecast
2025-08-01,BlokM→Kota,3,Kejaksaan Agung,2025-08-01T08:10:01.541780+07:07,2025-08-01T08:10:45.541780+07:07,44,2,2,78,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,4,Masjid Agunng,2025-08-01T08:14:49.453606+07:07,2025-08-01T08:15:28.453606+07:07,39,2,9,78,71,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,5,Bundaran Senayan,2025-08-01T08:20:11.657213+07:07,2025-08-01T08:20:37.657213+07:07,26,9,6,71,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,6,Gelora Bung Karno,2025-08-01T08:25:22.776662+07:07,2025-08-01T08:25:49.776662+07:07,27,6,11,74,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,7,Polda Metro Jaya,2025-08-01T08:30:05.513359+07:07,2025-08-01T08:30:35.513359+07:07,30,11,6,69,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,8,Bendungan Hilir,2025-08-01T08:34:55.958037+07:07,2025-08-01T08:35:38.958037+07:07,43,6,12,74,68,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,9,Karet,2025-08-01T08:39:51.037156+07:07,2025-08-01T08:40:35.037156+07:07,44,12,9,68,71,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,10,Dukuh Atas 1,2025-08-01T08:44:56.225122+07:07,2025-08-01T08:45:55.225122+07:07,59,9,38,71,42,80,0,0,0,0,0,0,0,0,0,13
2025-08-01,BlokM→Kota,11,Tosari,2025-08-01T08:50:35.231137+07:07,2025-08-01T08:51:29.231137+07:07,54,15,30,42,27,80,0,0,0,0,0,0,0,0,0,13
2025-08-01,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-01T08:56:26.737011+07:07,2025-08-01T08:57:24.737011+07:07,58,21,21,27,27,80,0,0,0,0,0,0,0,0,0,13
2025-08-01,BlokM→Kota,13,M.H Thamrin,2025-08-01T09:02:17.351459+07:07,2025-08-01T09:02:54.351459+07:07,37,11,10,27,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,14,Kebon Sirih,2025-08-01T09:06:48.006693+07:07,2025-08-01T09:07:16.006693+07:07,28,14,6,28,36,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,15,Monumen Nasional,2025-08-01T09:10:53.775730+07:07,2025-08-01T09:11:30.775730+07:07,37,10,14,36,32,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,16,Harmoni,2025-08-01T09:15:30.214537+07:07,2025-08-01T09:16:15.214537+07:07,45,12,13,32,31,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,17,Sawah Besar,2025-08-01T09:19:30.734630+07:07,2025-08-01T09:19:50.734630+07:07,20,16,2,31,45,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,18,Mangga Besar,2025-08-01T09:23:43.382841+07:07,2025-08-01T09:24:27.382841+07:07,44,7,1,45,51,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,19,Taman Sari,2025-08-01T09:28:27.350424+07:07,2025-08-01T09:29:00.350424+07:07,33,9,6,51,54,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,20,Glodok,2025-08-01T09:32:36.791661+07:07,2025-08-01T09:32:58.791661+07:07,22,10,6,54,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,21,Kota,2025-08-01T09:36:07.616861+07:07,2025-08-01T09:36:33.616861+07:07,26,15,11,58,62,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-01T09:40:26.723010+07:07,2025-08-01T09:41:10.723010+07:07,44,6,7,62,61,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,23,Kali Besar,2025-08-01T09:45:02.010550+07:07,2025-08-01T09:45:34.010550+07:07,32,8,3,61,66,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,1,Blok M,2025-08-01T08:30:00+07:07,2025-08-01T08:30:39+07:07,39,57,0,0,57,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,2,ASEAN,2025-08-01T08:35:03.188094+07:07,2025-08-01T08:35:40.188094+07:07,37,23,4,57,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,3,Kejaksaan Agung,2025-08-01T08:40:13.526260+07:07,2025-08-01T08:40:51.526260+07:07,38,4,2,76,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,4,Masjid Agunng,2025-08-01T08:45:00.962569+07:07,2025-08-01T08:45:41.962569+07:07,41,2,3,78,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,5,Bundaran Senayan,2025-08-01T08:50:08.211426+07:07,2025-08-01T08:50:37.211426+07:07,29,3,6,77,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,6,Gelora Bung Karno,2025-08-01T08:55:09.661555+07:07,2025-08-01T08:55:42.661555+07:07,33,6,3,74,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,7,Polda Metro Jaya,2025-08-01T09:00:22.407008+07:07,2025-08-01T09:00:56.407008+07:07,34,3,2,77,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,8,Bendungan Hilir,2025-08-01T09:04:53.504710+07:07,2025-08-01T09:05:27.504710+07:07,34,2,2,78,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,9,Karet,2025-08-01T09:09:21.853028+07:07,2025-08-01T09:09:48.853028+07:07,27,2,4,78,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,10,Dukuh Atas 1,2025-08-01T09:13:09.337646+07:07,2025-08-01T09:13:49.337646+07:07,40,4,10,76,70,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,11,Tosari,2025-08-01T09:17:01.942041+07:07,2025-08-01T09:17:30.942041+07:07,29,7,11,70,66,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-01T09:21:26.952253+07:07,2025-08-01T09:22:12.952253+07:07,46,10,14,66,62,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,13,M.H Thamrin,2025-08-01T09:25:21.840133+07:07,2025-08-01T09:25:57.840133+07:07,36,11,16,62,57,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,14,Kebon Sirih,2025-08-01T09:29:31.483686+07:07,2025-08-01T09:30:14.483686+07:07,43,13,8,57,62,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,15,Monumen Nasional,2025-08-01T09:33:50.891947+07:07,2025-08-01T09:34:18.891947+07:07,28,8,14,62,56,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,16,Harmoni,2025-08-01T09:37:22.806091+07:07,2025-08-01T09:38:00.806091+07:07,38,11,7,56,60,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,17,Sawah Besar,2025-08-01T09:41:24.300533+07:07,2025-08-01T09:41:52.300533+07:07,28,20,11,60,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,18,Mangga Besar,2025-08-01T09:44:54.918890+07:07,2025-08-01T09:45:20.918890+07:07,26,11,5,69,75,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,19,Taman Sari,2025-08-01T09:49:08.037012+07:07,2025-08-01T09:49:41.037012+07:07,33,5,10,75,70,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,20,Glodok,2025-08-01T09:53:29.870050+07:07,2025-08-01T09:54:12.870050+07:07,43,10,9,70,71,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,21,Kota,2025-08-01T09:57:40.594031+07:07,2025-08-01T09:58:10.594031+07:07,30,9,11,71,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-01T10:01:42.200672+07:07,2025-08-01T10:02:14.200672+07:07,32,7,4,69,72,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,23,Kali Besar,2025-08-01T10:05:38.691440+07:07,2025-08-01T10:06:20.691440+07:07,42,5,8,72,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,1,Blok M,2025-08-01T09:00:00+07:07,2025-08-01T09:00:34+07:07,34,25,0,0,25,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,2,ASEAN,2025-08-01T09:03:49.038124+07:07,2025-08-01T09:04:15.038124+07:07,26,22,3,25,44,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,3,Kejaksaan Agung,2025-08-01T09:07:30.596291+07:07,2025-08-01T09:07:51.596291+07:07,21,11,0,44,55,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,4,Masjid Agunng,2025-08-01T09:10:53.735948+07:07,2025-08-01T09:11:31.735948+07:07,38,25,1,55,79,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,5,Bundaran Senayan,2025-08-01T09:15:30.853014+07:07,2025-08-01T09:15:58.853014+07:07,28,1,0,79,80,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,6,Gelora Bung Karno,2025-08-01T09:19:23.456513+07:07,2025-08-01T09:19:47.456513+07:07,24,0,3,80,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,7,Polda Metro Jaya,2025-08-01T09:22:54.885701+07:07,2025-08-01T09:23:29.885701+07:07,35,3,5,77,75,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,8,Bendungan Hilir,2025-08-01T09:27:26.665095+07:07,2025-08-01T09:28:04.665095+07:07,38,5,5,75,75,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,9,Karet,2025-08-01T09:31:33.236360+07:07,2025-08-01T09:32:12.236360+07:07,39,5,3,75,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,10,Dukuh Atas 1,2025-08-01T09:35:35.184817+07:07,2025-08-01T09:36:09.184817+07:07,34,3,23,77,57,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,11,Tosari,2025-08-01T09:39:27.065552+07:07,2025-08-01T09:39:52.065552+07:07,25,6,20,57,43,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-01T09:43:21.713606+07:07,2025-08-01T09:43:56.713606+07:07,35,8,14,43,37,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,13,M.H Thamrin,2025-08-01T09:47:19.363039+07:07,2025-08-01T09:48:03.363039+07:07,44,9,12,37,34,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,14,Kebon Sirih,2025-08-01T09:51:51.580472+07:07,2025-08-01T09:52:25.580472+07:07,34,11,15,34,30,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,15,Monumen Nasional,2025-08-01T09:56:12.646283+07:07,2025-08-01T09:56:47.646283+07:07,35,6,8,30,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,16,Harmoni,2025-08-01T10:00:13.055368+07:07,2025-08-01T10:00:58.055368+07:07,45,11,8,28,31,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,17,Sawah Besar,2025-08-01T10:04:34.386003+07:07,2025-08-01T10:05:11.386003+07:07,37,7,5,31,33,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,18,Mangga Besar,2025-08-01T10:08:47.579738+07:07,2025-08-01T10:09:18.579738+07:07,31,15,8,33,40,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,19,Taman Sari,2025-08-01T10:13:03.320124+07:07,2025-08-01T10:13:41.320124+07:07,38,14,5,40,49,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,20,Glodok,2025-08-01T10:17:01.369715+07:07,2025-08-01T10:17:35.369715+07:07,34,13,6,49,56,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,21,Kota,2025-08-01T10:20:39.592822+07:07,2025-08-01T10:21:12.592822+07:07,33,12,12,56,56,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-01T10:24:47.882566+07:07,2025-08-01T10:25:12.882566+07:07,25,15,6,56,65,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,23,Kali Besar,2025-08-01T10:28:50.943324+07:07,2025-08-01T10:29:33.943324+07:07,43,9,5,65,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,1,Blok M,2025-08-01T09:30:00+07:07,2025-08-01T09:30:42+07:07,42,28,0,0,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,2,ASEAN,2025-08-01T09:34:24.010919+07:07,2025-08-01T09:34:52.010919+07:07,28,31,1,28,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,3,Kejaksaan Agung,2025-08-01T09:37:59.701592+07:07,2025-08-01T09:38:27.701592+07:07,28,11,0,58,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,4,Masjid Agunng,2025-08-01T09:42:00.765627+07:07,2025-08-01T09:42:26.765627+07:07,26,11,2,69,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,5,Bundaran Senayan,2025-08-01T09:46:03.713182+07:07,2025-08-01T09:46:31.713182+07:07,28,2,4,78,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,6,Gelora Bung Karno,2025-08-01T09:49:59.823358+07:07,2025-08-01T09:50:24.823358+07:07,25,4,6,76,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,7,Polda Metro Jaya,2025-08-01T09:53:44.108003+07:07,2025-08-01T09:54:10.108003+07:07,26,6,2,74,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,8,Bendungan Hilir,2025-08-01T09:57:56.938273+07:07,2025-08-01T09:58:32.938273+07:07,36,2,2,78,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,9,Karet,2025-08-01T10:01:35.698015+07:07,2025-08-01T10:01:57.698015+07:07,22,2,4,78,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,10,Dukuh Atas 1,2025-08-01T10:05:37.550946+07:07,2025-08-01T10:06:26.550946+07:07,49,3,17,76,62,80,0,0,0,0,0,0,0,0,0,13
2025-08-01,BlokM→Kota,11,Tosari,2025-08-01T10:09:58.673755+07:07,2025-08-01T10:10:37.673755+07:07,39,10,17,62,55,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-01T10:13:44.816277+07:07,2025-08-01T10:14:20.816277+07:07,36,3,17,55,41,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,13,M.H Thamrin,2025-08-01T10:17:22.126567+07:07,2025-08-01T10:18:08.126567+07:07,46,9,22,41,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,14,Kebon Sirih,2025-08-01T10:21:22.689554+07:07,2025-08-01T10:22:04.689554+07:07,42,10,6,28,32,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,15,Monumen Nasional,2025-08-01T10:25:31.753860+07:07,2025-08-01T10:26:05.753860+07:07,34,10,11,32,31,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,16,Harmoni,2025-08-01T10:29:09.398118+07:07,2025-08-01T10:29:35.398118+07:07,26,8,11,31,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,17,Sawah Besar,2025-08-01T10:33:21.904256+07:07,2025-08-01T10:34:02.904256+07:07,41,14,8,28,34,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,18,Mangga Besar,2025-08-01T10:37:12.318459+07:07,2025-08-01T10:37:36.318459+07:07,24,10,4,34,40,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,19,Taman Sari,2025-08-01T10:41:10.838568+07:07,2025-08-01T10:41:53.838568+07:07,43,9,6,40,43,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,20,Glodok,2025-08-01T10:45:32.438847+07:07,2025-08-01T10:45:59.438847+07:07,27,12,8,43,47,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,21,Kota,2025-08-01T10:49:49.695533+07:07,2025-08-01T10:50:29.695533+07:07,40,19,14,47,52,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-01T10:54:16.115258+07:07,2025-08-01T10:54:45.115258+07:07,29,11,8,52,55,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,23,Kali Besar,2025-08-01T10:58:15.114088+07:07,2025-08-01T10:58:58.114088+07:07,43,7,4,55,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,1,Blok M,2025-08-01T10:00:00+07:07,2025-08-01T10:00:28+07:07,28,28,0,0,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,2,ASEAN,2025-08-01T10:03:28.085664+07:07,2025-08-01T10:03:49.085664+07:07,21,24,0,28,52,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,3,Kejaksaan Agung,2025-08-01T10:07:35.697162+07:07,2025-08-01T10:08:11.697162+07:07,36,18,0,52,70,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,4,Masjid Agunng,2025-08-01T10:12:05.256665+07:07,2025-08-01T10:12:37.256665+07:07,32,10,0,70,80,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,5,Bundaran Senayan,2025-08-01T10:15:43.824117+07:07,2025-08-01T10:16:04.824117+07:07,21,0,1,80,79,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,6,Gelora Bung Karno,2025-08-01T10:19:35.567999+07:07,2025-08-01T10:20:10.567999+07:07,35,1,6,79,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,7,Polda Metro Jaya,2025-08-01T10:23:41.849311+07:07,2025-08-01T10:24:07.849311+07:07,26,6,6,74,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,8,Bendungan Hilir,2025-08-01T10:27:50.984034+07:07,2025-08-01T10:28:15.984034+07:07,25,6,8,74,72,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,9,Karet,2025-08-01T10:31:28.570450+07:07,2025-08-01T10:31:53.570450+07:07,25,8,4,72,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,10,Dukuh Atas 1,2025-08-01T10:35:02.291938+07:07,2025-08-01T10:35:35.291938+07:07,33,4,12,76,68,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,11,Tosari,2025-08-01T10:39:27.117891+07:07,2025-08-01T10:39:56.117891+07:07,29,8,18,68,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-01T10:43:23.930380+07:07,2025-08-01T10:44:04.930380+07:07,41,5,19,58,44,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,13,M.H Thamrin,2025-08-01T10:47:21.273693+07:07,2025-08-01T10:47:50.273693+07:07,29,7,16,44,35,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,14,Kebon Sirih,2025-08-01T10:51:41.532868+07:07,2025-08-01T10:52:20.532868+07:07,39,7,15,35,27,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,15,Monumen Nasional,2025-08-01T10:56:17.373173+07:07,2025-08-01T10:57:03.373173+07:07,46,1,13,27,15,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,16,Harmoni,2025-08-01T11:00:21.713576+07:07,2025-08-01T11:00:41.713576+07:07,20,6,5,15,16,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,17,Sawah Besar,2025-08-01T11:04:30.395483+07:07,2025-08-01T11:05:00.395483+07:07,30,10,3,16,23,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,18,Mangga Besar,2025-08-01T11:08:54.173227+07:07,2025-08-01T11:09:18.173227+07:07,24,7,11,23,19,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,19,Taman Sari,2025-08-01T11:12:26.282162+07:07,2025-08-01T11:12:46.282162+07:07,20,3,4,19,18,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,20,Glodok,2025-08-01T11:16:35.852255+07:07,2025-08-01T11:17:04.852255+07:07,29,12,2,18,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,21,Kota,2025-08-01T11:20:45.161707+07:07,2025-08-01T11:21:27.161707+07:07,42,7,10,28,25,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-01T11:25:25.605933+07:07,2025-08-01T11:25:54.605933+07:07,29,7,10,25,22,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,23,Kali Besar,2025-08-01T11:29:02.648674+07:07,2025-08-01T11:29:45.648674+07:07,43,5,7,22,20,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,1,Blok M,2025-08-01T10:30:00+07:07,2025-08-01T10:30:27+07:07,27,30,0,0,30,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,2,ASEAN,2025-08-01T10:33:35.948436+07:07,2025-08-01T10:33:57.948436+07:07,22,10,0,30,40,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,3,Kejaksaan Agung,2025-08-01T10:37:19.728652+07:07,2025-08-01T10:37:41.728652+07:07,22,15,2,40,53,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,4,Masjid Agunng,2025-08-01T10:41:33.723154+07:07,2025-08-01T10:42:18.723154+07:07,45,19,4,53,68,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,5,Bundaran Senayan,2025-08-01T10:45:27.560087+07:07,2025-08-01T10:46:00.560087+07:07,33,12,2,68,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,6,Gelora Bung Karno,2025-08-01T10:49:08.763391+07:07,2025-08-01T10:49:42.763391+07:07,34,2,2,78,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,7,Polda Metro Jaya,2025-08-01T10:52:43.812272+07:07,2025-08-01T10:53:13.812272+07:07,30,2,6,78,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,8,Bendungan Hilir,2025-08-01T10:57:04.877502+07:07,2025-08-01T10:57:38.877502+07:07,34,6,0,74,80,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,9,Karet,2025-08-01T11:01:04.500655+07:07,2025-08-01T11:01:29.500655+07:07,25,0,2,80,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,10,Dukuh Atas 1,2025-08-01T11:04:35.165528+07:07,2025-08-01T11:05:10.165528+07:07,35,2,8,78,72,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,11,Tosari,2025-08-01T11:08:38.077158+07:07,2025-08-01T11:09:10.077158+07:07,32,8,18,72,62,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-01T11:12:12.385517+07:07,2025-08-01T11:12:43.385517+07:07,31,3,15,62,50,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,13,M.H Thamrin,2025-08-01T11:16:03.580331+07:07,2025-08-01T11:16:39.580331+07:07,36,5,7,50,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,14,Kebon Sirih,2025-08-01T11:20:38.520103+07:07,2025-08-01T11:21:22.520103+07:07,44,11,11,48,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,15,Monumen Nasional,2025-08-01T11:24:55.165968+07:07,2025-08-01T11:25:39.165968+07:07,44,4,4,48,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,16,Harmoni,2025-08-01T11:28:47.371334+07:07,2025-08-01T11:29:28.371334+07:07,41,7,9,48,46,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,17,Sawah Besar,2025-08-01T11:32:59.609476+07:07,2025-08-01T11:33:22.609476+07:07,23,11,2,46,55,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,18,Mangga Besar,2025-08-01T11:36:58.583510+07:07,2025-08-01T11:37:34.583510+07:07,36,9,8,55,56,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,19,Taman Sari,2025-08-01T11:40:47.788322+07:07,2025-08-01T11:41:19.788322+07:07,32,12,1,56,67,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,20,Glodok,2025-08-01T11:44:53.026821+07:07,2025-08-01T11:45:14.026821+07:07,21,13,2,67,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,21,Kota,2025-08-01T11:48:52.986152+07:07,2025-08-01T11:49:34.986152+07:07,42,2,6,78,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-01T11:53:10.898495+07:07,2025-08-01T11:53:52.898495+07:07,42,6,6,74,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,23,Kali Besar,2025-08-01T11:57:29.306754+07:07,2025-08-01T11:57:59.306754+07:07,30,5,2,74,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,1,Blok M,2025-08-01T11:00:00+07:07,2025-08-01T11:00:34+07:07,34,21,0,0,21,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,2,ASEAN,2025-08-01T11:04:14.392878+07:07,2025-08-01T11:04:48.392878+07:07,34,8,0,21,29,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,3,Kejaksaan Agung,2025-08-01T11:08:31.575759+07:07,2025-08-01T11:08:56.575759+07:07,25,3,0,29,32,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,4,Masjid Agunng,2025-08-01T11:12:23.260686+07:07,2025-08-01T11:13:03.260686+07:07,40,17,1,32,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-01,BlokM→Kota,5,Bundaran Senayan,2025-08-01T11:16:12.380165+07:07,2025-08-01T11:16:50.380165+07:07,38,24,2,48,70,80,0,0,0,0,0,0,0,0,0,12
